timestamp,interval(s),volt_0,volt_1,volt_2,volt_3,volt_4,volt_5,volt_6,volt_7
2020-05-22 17:45:40.560582,12.8544,0.0,0.0,0.0147,0.0,0.0,0.0,0.1212,0.0
2020-05-22 17:45:40.607382,12.9012,0.0,0.0,0.0156,0.0,0.0,0.0,0.089,0.0
2020-05-22 17:45:40.669782,12.9636,0.0,0.0,0.0156,0.0,0.0,0.0,0.1447,0.0
2020-05-22 17:45:40.716582,13.0104,0.0,0.0,0.0147,0.0,0.0,0.0,0.1564,0.0
2020-05-22 17:45:40.763382,13.0572,0.0,0.0,0.0156,0.0,0.0,0.0,0.1662,0.0
2020-05-22 17:45:40.810182,13.104,0.0,0.0,0.0156,0.0,0.0,0.0,0.2424,0.0
2020-05-22 17:45:40.872582,13.1664,0.0,0.0,0.0156,0.0,0.0,0.0,0.4174,0.0
2020-05-22 17:45:40.919382,13.2132,0.0,0.0,0.0156,0.0,0.0,0.0,0.4174,0.0
2020-05-22 17:45:40.966182,13.26,0.0,0.0,0.0156,0.0,0.0,0.0,0.4868,0.0
2020-05-22 17:45:41.012982,13.3068,0.0,0.0,0.0147,0.0,0.0,0.0,0.6305,0.0
2020-05-22 17:45:41.059782,13.3536,0.0,0.0,0.0156,0.0,0.0,0.0,0.6354,0.0
2020-05-22 17:45:41.122182,13.416,0.0,0.0,0.0147,0.0,0.0,0.0,0.6393,0.0
2020-05-22 17:45:41.168982,13.4628,0.0,0.0,0.0156,0.0,0.0,0.0,0.6012,0.0
2020-05-22 17:45:41.215782,13.5096,0.0,0.0,0.0156,0.0,0.0,0.0,0.5562,0.0
2020-05-22 17:45:41.262582,13.5564,0.0,0.0,0.0147,0.0,0.0,0.0,0.5093,0.0
2020-05-22 17:45:41.309382,13.6032,0.0,0.0,0.0156,0.0,0.0,0.0,0.2434,0.0
2020-05-22 17:45:41.371782,13.6656,0.0,0.0,0.0156,0.0,0.0,0.0,0.0547,0.0
2020-05-22 17:45:41.418582,13.7124,0.0,0.0,0.0156,0.0,0.0,0.0,0.0469,0.0
2020-05-22 17:45:41.465382,13.7592,0.0,0.0,0.0147,0.0,0.0,0.0,0.1007,0.0
2020-05-22 17:45:41.512182,13.806,0.0,0.0,0.0156,0.0,0.0,0.0,0.4399,0.0
2020-05-22 17:45:41.558982,13.8528,0.0,0.0,0.0156,0.0,0.0,0.0,0.4399,0.0
2020-05-22 17:45:41.621382,13.9152,0.0,0.0,0.0156,0.0,0.0,0.0,0.5239,0.0
2020-05-22 17:45:41.668182,13.962,0.0,0.0,0.0156,0.0,0.0,0.0,0.5963,0.0
2020-05-22 17:45:41.714982,14.0088,0.0,0.0,0.0147,0.0,0.0,0.0,0.6461,0.0
2020-05-22 17:45:41.761782,14.0556,0.0,0.0,0.0156,0.0,0.0,0.0,0.6276,0.0
2020-05-22 17:45:41.808582,14.1024,0.0,0.0,0.0147,0.0,0.0,0.0,0.4438,0.0
2020-05-22 17:45:41.870982,14.1648,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:41.917782,14.2116,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:41.964582,14.2584,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.011382,14.3052,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.058182,14.352,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.120582,14.4144,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.167382,14.4612,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.214182,14.508,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.260982,14.5548,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.307782,14.6016,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.370182,14.664,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.416982,14.7108,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.463782,14.7576,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.510582,14.8044,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.557382,14.8512,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.619782,14.9136,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.666582,14.9604,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.713382,15.0072,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.760182,15.054,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.806982,15.1008,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.869382,15.1632,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.916182,15.21,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:42.962982,15.2568,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.009782,15.3036,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.072182,15.366,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.118982,15.4128,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.165782,15.4596,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.212582,15.5064,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.259382,15.5532,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.321782,15.6156,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.368582,15.6624,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.415382,15.7092,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.462182,15.756,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.508982,15.8028,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.571382,15.8652,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.618182,15.912,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.664982,15.9588,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.711782,16.0056,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.758582,16.0524,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.820982,16.1148,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.867782,16.1616,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.914582,16.2084,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:43.961382,16.2552,0.0,0.0,0.0156,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:44.008182,16.302,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
2020-05-22 17:45:44.070582,16.3644,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0
